tail	head	edge flux
TGFBR2	TGFBR1	5.064434990520984E-7
TGFBR2	DAB2	5.064434990520984E-7
TGFBR2	VPS39	5.064434990520984E-7
TGFBR2	PARD6A	5.064434990520984E-7
TGFBR2	CTNNB1	5.064434990520984E-7
TGFBR2	ENG	5.064434990520984E-7
TGFBR2	SHC1	5.064434990520984E-7
TGFBR2	POLD1	5.064434990520984E-7
TGFBR2	TGFB3	5.064434990520984E-7
TGFBR2	SNX6	5.064434990520984E-7
TGFBR2	ZFYVE9	5.064434990520984E-7
TGFBR2	CCNB2	5.064434990520984E-7
TGFBR2	PPP2R1A	5.064434990520984E-7
TGFBR2	SMURF2	5.064434990520984E-7
TGFBR2	TRAP1	5.064434990520984E-7
TGFBR2	ITGB1	5.064434990520984E-7
TGFBR2	SMAD7	5.064434990520984E-7
TGFBR2	SMURF1	5.064434990520984E-7
TGFBR2	TGFB1	5.064434990520984E-7
TGFBR2	WWP1	5.064434990520984E-7
TGFBR2	AP2B1	5.064434990520984E-7
TGFBR2	TRAF6	5.064434990520984E-7
TGFBR2	PIK3R2	5.064434990520984E-7
TGFBR2	DYNLRB1	5.064434990520984E-7
TGFBR2	DAXX	5.064434990520984E-7
TGFBR2	ITGB3	5.064434990520984E-7
TGFBR2	SPARC	5.064434990520984E-7
TGFBR2	STRAP	5.064434990520984E-7
TGFBR2	ACVRL1	5.064434990520984E-7
TGFBR2	PIK3R1	5.064434990520984E-7
TGFBR2	SMAD2	5.064434990520984E-7
SOCS3	RASA1	5.077847274627808E-7
SOCS3	EGFR	5.077847274627808E-7
SMAD3	VDR	5.273578899592866E-7
SMAD3	ZEB2	5.273578899592866E-7
SMAD3	TP73	5.273578899592866E-7
SMAD3	DDX5	5.273578899592866E-7
SMAD3	PML	5.273578899592866E-7
SMAD3	SKI	5.273578899592866E-7
SMAD3	BCAR1	5.273578899592866E-7
SMAD3	DYNLRB2	5.273578899592866E-7
SMAD3	TGFBR1	5.273578899592866E-7
SMAD3	SNW1	5.273578899592866E-7
SMAD3	DAB2	5.273578899592866E-7
SMAD3	CTNNB1	5.273578899592866E-7
SMAD3	FOSB	5.273578899592866E-7
SMAD3	FOXH1	5.273578899592866E-7
SMAD3	E2F5	5.273578899592866E-7
SMAD3	ETS1	5.273578899592866E-7
SMAD3	CTCF	5.273578899592866E-7
SMAD3	CDC16	5.273578899592866E-7
SMAD3	SOX9	5.273578899592866E-7
SMAD3	NFYC	5.273578899592866E-7
SMAD3	RUNX1	5.273578899592866E-7
SMAD3	EP300	5.273578899592866E-7
SMAD3	DVL1	5.273578899592866E-7
SMAD3	RUNX3	5.273578899592866E-7
SMAD3	FOXO1	5.273578899592866E-7
SMAD3	NEDD4L	5.273578899592866E-7
SMAD3	KAT2B	5.273578899592866E-7
SMAD3	MYC	5.273578899592866E-7
SMAD3	ATF3	5.273578899592866E-7
SMAD3	LEF1	5.273578899592866E-7
SMAD3	FOS	5.273578899592866E-7
SMAD3	TRIM33	5.273578899592866E-7
SMAD3	SMAD2	5.273578899592866E-7
SMAD3	FOXO4	5.273578899592866E-7
SMAD3	E2F4	5.273578899592866E-7
SMAD3	JUNB	5.273578899592866E-7
SMAD3	CDC27	5.273578899592866E-7
SMAD3	EID2	5.273578899592866E-7
SMAD3	BRCA1	5.273578899592866E-7
SMAD3	PRKAR1B	5.273578899592866E-7
SMAD3	HNF4A	5.273578899592866E-7
SMAD3	RUNX2	5.273578899592866E-7
SMAD3	JUND	5.273578899592866E-7
SMAD3	AXIN2	5.273578899592866E-7
SMAD3	AXIN1	5.273578899592866E-7
SMAD3	FOXO3	5.273578899592866E-7
SMAD3	XPO4	5.273578899592866E-7
SMAD3	PRKAR2A	5.273578899592866E-7
SMAD3	ZFYVE9	5.273578899592866E-7
SMAD3	SPTBN1	5.273578899592866E-7
SMAD3	TFDP1	5.273578899592866E-7
SMAD3	ESR1	5.273578899592866E-7
SMAD3	CREBBP	5.273578899592866E-7
SMAD3	ERBB2IP	5.273578899592866E-7
SMAD3	NUP153	5.273578899592866E-7
SMAD3	NUP214	5.273578899592866E-7
SMAD3	SMAD4	5.273578899592866E-7
SMAD3	JUN	5.273578899592866E-7
SMAD3	RBL1	5.273578899592866E-7
SMAD3	CUL1	5.273578899592866E-7
SMAD3	SKIL	5.273578899592866E-7
SMAD3	PARD3	5.273578899592866E-7
SMAD3	PDPK1	5.273578899592866E-7
SMAD3	WWTR1	5.273578899592866E-7
SMAD3	AR	5.273578899592866E-7
SMAD3	KPNB1	5.273578899592866E-7
SMAD3	ATF2	5.273578899592866E-7
SMAD3	SP1	5.273578899592866E-7
SMAD3	RBX1	5.273578899592866E-7
SMAD3	ZEB1	5.273578899592866E-7
SMAD3	STRAP	5.273578899592866E-7
SMAD3	TP53	5.273578899592866E-7
SMAD3	BTRC	5.273578899592866E-7
SMAD3	HGS	5.273578899592866E-7
SMAD3	OLIG1	5.273578899592866E-7
NFKB2	DDX3X	5.32195115140075E-7
NFKB2	IKBKB	5.32195115140075E-7
NFKB2	CHUK	5.32195115140075E-7
NFKB2	IKBKG	5.32195115140075E-7
NFKB2	RELA	5.32195115140075E-7
NFKB2	TNIP2	5.32195115140075E-7
NFKB2	RPL30	5.32195115140075E-7
NFKB2	MAP3K14	5.32195115140075E-7
NFKB2	GLG1	5.32195115140075E-7
NFKB2	NFKBIB	5.32195115140075E-7
NFKB2	RPS13	5.32195115140075E-7
NFKB2	GTF2I	5.32195115140075E-7
NFKB2	RPL6	5.32195115140075E-7
NFKB2	USP2	5.32195115140075E-7
NFKB2	FBXW7	5.32195115140075E-7
NFKB2	RELB	5.32195115140075E-7
NFKB2	MAP3K8	5.32195115140075E-7
NFKB2	NFKBIA	5.32195115140075E-7
NFKB2	NFKBIE	5.32195115140075E-7
NFKB2	NFKB1	5.32195115140075E-7
NFKB2	SEC16A	5.32195115140075E-7
NFKB2	REL	5.32195115140075E-7
TAB3	MAP3K7	5.327571873471014E-7
TAB3	NR2C2	5.327571873471014E-7
TAB3	TRAF2	5.327571873471014E-7
TAB3	TAB2	5.327571873471014E-7
TAB3	TRAF6	5.327571873471014E-7
TAB3	TAB1	5.327571873471014E-7
EPS15	AP2A1	5.335975203246319E-7
EPS15	EGFR	5.335975203246319E-7
DNM1	PLCG1	5.385143548871304E-7
DNM1	CAV1	5.385143548871304E-7
DNM1	SH3GL3	5.385143548871304E-7
DNM1	SRC	5.385143548871304E-7
GAREM	GAB1	5.56685547771037E-7
GAREM	PTPN11	5.56685547771037E-7
GAREM	EGFR	5.56685547771037E-7
GAREM	GRB2	5.56685547771037E-7
NFKBIB	IKBKB	5.57914696184822E-7
NFKBIB	RELA	5.57914696184822E-7
NFKBIB	PRC1	5.57914696184822E-7
NFKBIB	NFKB2	5.57914696184822E-7
NFKBIB	KPNA2	5.57914696184822E-7
NFKBIB	POLR2L	5.57914696184822E-7
NFKBIB	CUL1	5.57914696184822E-7
NFKBIB	IQGAP2	5.57914696184822E-7
NFKBIB	POLR1B	5.57914696184822E-7
NFKBIB	BTRC	5.57914696184822E-7
NFKBIB	POLR1C	5.57914696184822E-7
NFKBIB	SKP1	5.57914696184822E-7
NFKBIB	NUPR1	5.57914696184822E-7
NFKBIB	REL	5.57914696184822E-7
NFKBIB	CHUK	5.57914696184822E-7
NFKBIB	IKBKG	5.57914696184822E-7
NFKBIB	POLR1E	5.57914696184822E-7
NFKBIB	POLR1D	5.57914696184822E-7
NFKBIB	PDCD2	5.57914696184822E-7
NFKBIB	LRPPRC	5.57914696184822E-7
NFKBIB	RASAL2	5.57914696184822E-7
NFKBIB	MCC	5.57914696184822E-7
NFKBIB	POLR2H	5.57914696184822E-7
NFKBIB	MTIF2	5.57914696184822E-7
NFKBIB	NFKBIA	5.57914696184822E-7
NFKBIB	NFKB1	5.57914696184822E-7
NFKBIB	POLR1A	5.57914696184822E-7
IRAK1BP1	RELA	5.633692202704366E-7
IRAK1BP1	HSPA1A	5.633692202704366E-7
IRAK1BP1	HSPA8	5.633692202704366E-7
GJA1	MAPK7	5.758925793539555E-7
FRS2	PTPN11	5.759880906310382E-7
FRS2	EGFR	5.759880906310382E-7
FRS2	GRB2	5.759880906310382E-7
TNFAIP3	FADD	5.776342978390945E-7
TNFAIP3	IKBKG	5.776342978390945E-7
TNFAIP3	TRAF2	5.776342978390945E-7
TNFAIP3	TNIP2	5.776342978390945E-7
TNFAIP3	TRAF1	5.776342978390945E-7
TNFAIP3	CASP8	5.776342978390945E-7
TNFAIP3	TNFRSF1A	5.776342978390945E-7
TNFAIP3	ZFAND5	5.776342978390945E-7
TNFAIP3	RIPK1	5.776342978390945E-7
TNFAIP3	MAP3K5	5.776342978390945E-7
INPPL1	SHC1	5.789035975326281E-7
INPPL1	EGFR	5.789035975326281E-7
INPPL1	PPP2R3A	5.789035975326281E-7
DIABLO	BIRC3	5.819603521169066E-7
DIABLO	BIRC2	5.819603521169066E-7
BIRC3	DIABLO	5.819603521169071E-7
BIRC3	BIRC2	5.819603521169071E-7
E2F4	TFDP2	5.837139367165533E-7
E2F4	RBL2	5.837139367165533E-7
E2F4	E2F5	5.837139367165533E-7
E2F4	SMAD4	5.837139367165533E-7
E2F4	RBL1	5.837139367165533E-7
E2F4	RB1	5.837139367165533E-7
E2F4	SMAD3	5.837139367165533E-7
E2F4	TFDP1	5.837139367165533E-7
CFLAR	CASP3	5.854881771227947E-7
CFLAR	FADD	5.854881771227947E-7
CFLAR	TRAF2	5.854881771227947E-7
CFLAR	TRAF1	5.854881771227947E-7
CFLAR	CASP8	5.854881771227947E-7
CFLAR	CASP10	5.854881771227947E-7
CFLAR	TRADD	5.854881771227947E-7
CFLAR	NFKB1	5.854881771227947E-7
CFLAR	RIPK1	5.854881771227947E-7
CFLAR	BIRC2	5.854881771227947E-7
SMARCC1	RELB	5.902099104920898E-7
SMARCC2	RELB	5.9020991049209E-7
DPF2	RELB	5.9020991049209E-7
HDAC6	RELB	5.902099104920901E-7
SMARCE1	RELB	5.902099104920902E-7
BCL7A	RELB	5.902099104920903E-7
SMARCA4	RELB	5.902099104920903E-7
USP11	RELB	5.902099104920905E-7
KPNA6	RELB	5.902099104920907E-7
SMARCB1	RELB	5.902099104920908E-7
ACTL6A	RELB	5.902099104920909E-7
PPP2R3A	INPPL1	5.902378997723335E-7
PPP2R3A	EGFR	5.902378997723335E-7
BRAF	KRAS	6.011162863113235E-7
BRAF	IQGAP1	6.011162863113235E-7
BRAF	RAF1	6.011162863113235E-7
REL	RELA	6.038065613253404E-7
REL	TNIP2	6.038065613253404E-7
REL	MAP3K8	6.038065613253404E-7
REL	NFKB2	6.038065613253404E-7
REL	NFKBIA	6.038065613253404E-7
REL	NFKBIE	6.038065613253404E-7
REL	NFKB1	6.038065613253404E-7
REL	PAPOLA	6.038065613253404E-7
REL	NFKBIB	6.038065613253404E-7
PEBP1	MAPK1	6.310114319485666E-7
PEBP1	MAP2K1	6.310114319485666E-7
PEBP1	RAF1	6.310114319485666E-7
PSMD13	TRAF6	6.435403965822329E-7
KCNQ1	TRAF6	6.43540396582233E-7
PSMD3	TRAF6	6.435403965822333E-7
PSMC3	TRAF6	6.435403965822334E-7
PSMD6	TRAF6	6.435403965822334E-7
PSMC1	TRAF6	6.435403965822334E-7
PSMD7	TRAF6	6.435403965822335E-7
PSMC2	TRAF6	6.435403965822335E-7
PSMB5	TRAF6	6.435403965822335E-7
PSMD1	TRAF6	6.435403965822336E-7
TNFRSF11A	TRAF6	6.435403965822336E-7
PSMD12	TRAF6	6.43540396582234E-7
PLCG1	CBL	6.522608277632984E-7
PLCG1	GAB1	6.522608277632984E-7
PLCG1	SOS1	6.522608277632984E-7
PLCG1	RAC1	6.522608277632984E-7
PLCG1	VAV3	6.522608277632984E-7
PLCG1	EGFR	6.522608277632984E-7
PLCG1	PITPNA	6.522608277632984E-7
PLCG1	PLD2	6.522608277632984E-7
PLCG1	DNM1	6.522608277632984E-7
PLCG1	GIT1	6.522608277632984E-7
PLCG1	SRC	6.522608277632984E-7
JAK2	STAT3	6.61238431362064E-7
JAK2	PTPN12	6.61238431362064E-7
JAK2	STAT1	6.61238431362064E-7
GNB2L1	SMPD3	6.695754208631157E-7
GNB2L1	EED	6.695754208631157E-7
GNB2L1	TNFRSF1A	6.695754208631157E-7
GNB2L1	NSMAF	6.695754208631157E-7
CRKL	CBL	6.84263557211986E-7
PIK3C2B	EGFR	6.900472861506591E-7
PIK3C2B	GRB2	6.900472861506591E-7
PRKAR1A	EGFR	6.900472861506595E-7
PRKAR1A	GRB2	6.900472861506595E-7
SKIL	WWP1	7.03550071718734E-7
SKIL	EP300	7.03550071718734E-7
SKIL	SKI	7.03550071718734E-7
SKIL	CDC27	7.03550071718734E-7
SKIL	SMAD4	7.03550071718734E-7
SKIL	RNF111	7.03550071718734E-7
SKIL	NEDD4L	7.03550071718734E-7
SKIL	SMAD3	7.03550071718734E-7
SKIL	FZR1	7.03550071718734E-7
SKIL	CDC16	7.03550071718734E-7
SKIL	ING2	7.03550071718734E-7
SKIL	SMURF2	7.03550071718734E-7
SKIL	SMAD2	7.03550071718734E-7
TAB1	MAP3K7	7.346207266432006E-7
TAB1	TRAF2	7.346207266432006E-7
TAB1	TAB2	7.346207266432006E-7
TAB1	MAPK14	7.346207266432006E-7
TAB1	TAB3	7.346207266432006E-7
PTK2B	PXN	7.435109509196722E-7
PTK2B	STAT3	7.435109509196722E-7
PTK2B	SRC	7.435109509196722E-7
STAT3	JAK2	7.561298495422139E-7
STAT3	JAK1	7.561298495422139E-7
STAT3	RAC1	7.561298495422139E-7
STAT3	EGFR	7.561298495422139E-7
STAT3	NDUFA13	7.561298495422139E-7
STAT3	STAT5B	7.561298495422139E-7
STAT3	PTK2B	7.561298495422139E-7
STAT3	PIAS3	7.561298495422139E-7
STAT3	SRC	7.561298495422139E-7
STAT3	STAT1	7.561298495422139E-7
NFKBIA	COMMD1	7.665902569062725E-7
NFKBIA	IKBKB	7.665902569062725E-7
NFKBIA	MCM5	7.665902569062725E-7
NFKBIA	SRC	7.665902569062725E-7
NFKBIA	CHUK	7.665902569062725E-7
NFKBIA	IKBKG	7.665902569062725E-7
NFKBIA	RELA	7.665902569062725E-7
NFKBIA	NFKB2	7.665902569062725E-7
NFKBIA	NKIRAS1	7.665902569062725E-7
NFKBIA	IKBKAP	7.665902569062725E-7
NFKBIA	HSPB1	7.665902569062725E-7
NFKBIA	NFKBIB	7.665902569062725E-7
NFKBIA	SUMO1	7.665902569062725E-7
NFKBIA	CUL1	7.665902569062725E-7
NFKBIA	G3BP2	7.665902569062725E-7
NFKBIA	BTRC	7.665902569062725E-7
NFKBIA	NKIRAS2	7.665902569062725E-7
NFKBIA	NFKB1	7.665902569062725E-7
NFKBIA	FBXW11	7.665902569062725E-7
NFKBIA	SKP1	7.665902569062725E-7
NFKBIA	MCM7	7.665902569062725E-7
NFKBIA	REL	7.665902569062725E-7
NFKBIA	YWHAQ	7.665902569062725E-7
SMAD2	ZEB2	7.733706992205826E-7
SMAD2	TP73	7.733706992205826E-7
SMAD2	PML	7.733706992205826E-7
SMAD2	SKI	7.733706992205826E-7
SMAD2	TGFBR1	7.733706992205826E-7
SMAD2	SNW1	7.733706992205826E-7
SMAD2	DAB2	7.733706992205826E-7
SMAD2	FOXH1	7.733706992205826E-7
SMAD2	CDC16	7.733706992205826E-7
SMAD2	SOX9	7.733706992205826E-7
SMAD2	NFYC	7.733706992205826E-7
SMAD2	WWP1	7.733706992205826E-7
SMAD2	EP300	7.733706992205826E-7
SMAD2	MEF2C	7.733706992205826E-7
SMAD2	DVL1	7.733706992205826E-7
SMAD2	TGIF1	7.733706992205826E-7
SMAD2	NEDD4L	7.733706992205826E-7
SMAD2	KAT2B	7.733706992205826E-7
SMAD2	STAMBPL1	7.733706992205826E-7
SMAD2	MYC	7.733706992205826E-7
SMAD2	LEF1	7.733706992205826E-7
SMAD2	TRIM33	7.733706992205826E-7
SMAD2	ING2	7.733706992205826E-7
SMAD2	CDC27	7.733706992205826E-7
SMAD2	EID2	7.733706992205826E-7
SMAD2	MEF2A	7.733706992205826E-7
SMAD2	RUNX2	7.733706992205826E-7
SMAD2	AXIN1	7.733706992205826E-7
SMAD2	FOXO3	7.733706992205826E-7
SMAD2	ZFYVE9	7.733706992205826E-7
SMAD2	SMURF2	7.733706992205826E-7
SMAD2	ESR1	7.733706992205826E-7
SMAD2	HDAC1	7.733706992205826E-7
SMAD2	ERBB2IP	7.733706992205826E-7
SMAD2	NUP153	7.733706992205826E-7
SMAD2	NUP214	7.733706992205826E-7
SMAD2	SMAD4	7.733706992205826E-7
SMAD2	RNF111	7.733706992205826E-7
SMAD2	JUN	7.733706992205826E-7
SMAD2	SKIL	7.733706992205826E-7
SMAD2	PARD3	7.733706992205826E-7
SMAD2	PDPK1	7.733706992205826E-7
SMAD2	SMAD3	7.733706992205826E-7
SMAD2	WWTR1	7.733706992205826E-7
SMAD2	DYNLRB1	7.733706992205826E-7
SMAD2	SP1	7.733706992205826E-7
SMAD2	SNIP1	7.733706992205826E-7
SMAD2	TGFBR2	7.733706992205826E-7
SMAD2	ZEB1	7.733706992205826E-7
SMAD2	STRAP	7.733706992205826E-7
SMAD2	PPM1A	7.733706992205826E-7
SMAD2	TP53	7.733706992205826E-7
SMAD2	HGS	7.733706992205826E-7
TGIF1	HDAC1	8.232388222309864E-7
TGIF1	FOXH1	8.232388222309864E-7
TGIF1	PML	8.232388222309864E-7
TGIF1	IRF2BP1	8.232388222309864E-7
TGIF1	SMAD4	8.232388222309864E-7
TGIF1	JUN	8.232388222309864E-7
TGIF1	SMAD2	8.232388222309864E-7
SMAD7	TGFBR1	8.273221655205996E-7
SMAD7	YAP1	8.273221655205996E-7
SMAD7	ITCH	8.273221655205996E-7
SMAD7	PPP1CC	8.273221655205996E-7
SMAD7	TCF4	8.273221655205996E-7
SMAD7	COPS5	8.273221655205996E-7
SMAD7	CTNNB1	8.273221655205996E-7
SMAD7	SIK1	8.273221655205996E-7
SMAD7	SMURF2	8.273221655205996E-7
SMAD7	SMURF1	8.273221655205996E-7
SMAD7	WWP1	8.273221655205996E-7
SMAD7	EP300	8.273221655205996E-7
SMAD7	DVL1	8.273221655205996E-7
SMAD7	MAPK14	8.273221655205996E-7
SMAD7	ERBB2IP	8.273221655205996E-7
SMAD7	MAP2K3	8.273221655205996E-7
SMAD7	RNF111	8.273221655205996E-7
SMAD7	NEDD4L	8.273221655205996E-7
SMAD7	PPP1R15A	8.273221655205996E-7
SMAD7	PARD3	8.273221655205996E-7
SMAD7	PDPK1	8.273221655205996E-7
SMAD7	STAMBPL1	8.273221655205996E-7
SMAD7	TGFBR2	8.273221655205996E-7
SMAD7	UCHL5	8.273221655205996E-7
SMAD7	LEF1	8.273221655205996E-7
SMAD7	STRAP	8.273221655205996E-7
SMAD7	MAP3K7	8.273221655205996E-7
SMAD7	MAP2K6	8.273221655205996E-7
NFYA	NFYB	8.389634250587208E-7
NFYA	NFYC	8.389634250587208E-7
NFYB	NFYA	8.389634250587221E-7
NFYB	NFYC	8.389634250587221E-7
CASP10	FADD	8.42144664488742E-7
CASP10	TRAF2	8.42144664488742E-7
CASP10	TRAF1	8.42144664488742E-7
CASP10	CASP8	8.42144664488742E-7
CASP10	TRADD	8.42144664488742E-7
CASP10	RIPK1	8.42144664488742E-7
CASP10	CFLAR	8.42144664488742E-7
CASP10	BIRC2	8.42144664488742E-7
STAT5A	EGFR	8.483949967328105E-7
STAT5A	SRC	8.483949967328105E-7
TRAF2	IKBKB	8.587802203416892E-7
TRAF2	FADD	8.587802203416892E-7
TRAF2	TNFRSF1B	8.587802203416892E-7
TRAF2	CASP8	8.587802203416892E-7
TRAF2	CASP10	8.587802203416892E-7
TRAF2	PKN1	8.587802203416892E-7
TRAF2	TNFRSF8	8.587802203416892E-7
TRAF2	CFLAR	8.587802203416892E-7
TRAF2	RASA3	8.587802203416892E-7
TRAF2	BTRC	8.587802203416892E-7
TRAF2	TNFRSF1A	8.587802203416892E-7
TRAF2	COPS5	8.587802203416892E-7
TRAF2	FBXW11	8.587802203416892E-7
TRAF2	TANK	8.587802203416892E-7
TRAF2	TNFAIP3	8.587802203416892E-7
TRAF2	MAP3K7	8.587802203416892E-7
TRAF2	CHUK	8.587802203416892E-7
TRAF2	TNF	8.587802203416892E-7
TRAF2	TRAF1	8.587802203416892E-7
TRAF2	PEG3	8.587802203416892E-7
TRAF2	TAB2	8.587802203416892E-7
TRAF2	RIPK1	8.587802203416892E-7
TRAF2	CAV1	8.587802203416892E-7
TRAF2	MAP3K14	8.587802203416892E-7
TRAF2	BIRC2	8.587802203416892E-7
TRAF2	TAB1	8.587802203416892E-7
TRAF2	MAP4K2	8.587802203416892E-7
TRAF2	TRPC4AP	8.587802203416892E-7
TRAF2	TIFA	8.587802203416892E-7
TRAF2	MAP3K1	8.587802203416892E-7
TRAF2	ROMO1	8.587802203416892E-7
TRAF2	PTK2	8.587802203416892E-7
TRAF2	TRADD	8.587802203416892E-7
TRAF2	FLNA	8.587802203416892E-7
TRAF2	MAP3K11	8.587802203416892E-7
TRAF2	PSMD2	8.587802203416892E-7
TRAF2	TAB3	8.587802203416892E-7
TRAF2	TBK1	8.587802203416892E-7
TRAF2	MAP3K5	8.587802203416892E-7
RIPK3	FADD	8.729182740621247E-7
RIPK3	PYGL	8.729182740621247E-7
RIPK3	CASP8	8.729182740621247E-7
RIPK3	RIPK1	8.729182740621247E-7
RIPK3	GLUL	8.729182740621247E-7
KRAS	BRAF	9.016744294669862E-7
RBL1	E2F4	9.198464506647002E-7
RBL1	E2F5	9.198464506647002E-7
RBL1	SMAD4	9.198464506647002E-7
RBL1	CDK2	9.198464506647002E-7
RBL1	CCNE1	9.198464506647002E-7
RBL1	SMAD3	9.198464506647002E-7
RBL1	TFDP1	9.198464506647002E-7
TAB2	MAP3K7	9.252866774292641E-7
TAB2	TRAF2	9.252866774292641E-7
TAB2	RIPK1	9.252866774292641E-7
TAB2	TRAF6	9.252866774292641E-7
TAB2	TAB3	9.252866774292641E-7
TAB2	TAB1	9.252866774292641E-7
E2F5	E2F4	9.352016823029896E-7
E2F5	RBL2	9.352016823029896E-7
E2F5	SMAD4	9.352016823029896E-7
E2F5	RBL1	9.352016823029896E-7
E2F5	SMAD3	9.352016823029896E-7
E2F5	TFDP1	9.352016823029896E-7
TFDP1	E2F4	9.352016823029898E-7
TFDP1	RBL2	9.352016823029898E-7
TFDP1	E2F5	9.352016823029898E-7
TFDP1	SMAD4	9.352016823029898E-7
TFDP1	RBL1	9.352016823029898E-7
TFDP1	SMAD3	9.352016823029898E-7
EED	SMPD3	9.659448694418718E-7
EED	TNFRSF1A	9.659448694418718E-7
EED	GNB2L1	9.659448694418718E-7
SMPD3	EED	9.65944869441872E-7
SMPD3	TNFRSF1A	9.65944869441872E-7
SMPD3	GNB2L1	9.65944869441872E-7
NCOA3	PTK2	9.702262389990645E-7
NCOA3	PAK1	9.702262389990645E-7
GRB2	SOS2	9.781411430459357E-7
GRB2	SOS1	9.781411430459357E-7
GRB2	TNFRSF1A	9.781411430459357E-7
SOS1	GRB2	9.78141143045936E-7
SOS1	SOS2	9.78141143045936E-7
SOS1	TNFRSF1A	9.78141143045936E-7
SOS2	GRB2	9.781411430459364E-7
SOS2	SOS1	9.781411430459364E-7
SOS2	TNFRSF1A	9.781411430459364E-7
RFK	CYBA	9.79980579039487E-7
RFK	TNFRSF1A	9.79980579039487E-7
RFK	MAP3K5	9.79980579039487E-7
PRKCD	SP1	9.855289945368394E-7
PRKCD	SHC1	9.855289945368394E-7
PRKCD	EGFR	9.855289945368394E-7
MAP3K3	IKBKB	9.93377380670182E-7
MAP3K3	TRAF7	9.93377380670182E-7
MAP3K3	RIPK1	9.93377380670182E-7
MAP3K3	YWHAH	9.93377380670182E-7
MAP3K3	YWHAE	9.93377380670182E-7
MAP3K3	YWHAZ	9.93377380670182E-7
MAP3K3	YWHAB	9.93377380670182E-7
MAP3K3	HSP90AB1	9.93377380670182E-7
MAP3K3	YWHAG	9.93377380670182E-7
MAP3K3	CDC37	9.93377380670182E-7
MAP3K3	PFDN2	9.93377380670182E-7
MAP3K3	NFKBIA	9.93377380670182E-7
MAP3K3	GAB1	9.93377380670182E-7
MAP3K3	MAP2K5	9.93377380670182E-7
MAP3K3	HSP90AA1	9.93377380670182E-7
MAP3K3	MARK2	9.93377380670182E-7
MAP3K3	YWHAQ	9.93377380670182E-7
POLD1	TGFBR2	9.99665454764634E-7
POLD1	CCNB2	9.99665454764634E-7
POLD1	RB1	9.99665454764634E-7
PITPNA	PLCG1	1.043417759172199E-6
PITPNA	EGFR	1.043417759172199E-6
PLSCR1	SHC1	1.059434211769867E-6
PLSCR1	EGFR	1.059434211769867E-6
STAT5B	STAT3	1.0756202083410216E-6
STAT5B	EGFR	1.0756202083410216E-6
TRADD	IKBKB	1.1008364737567625E-6
TRADD	FADD	1.1008364737567625E-6
TRADD	TNF	1.1008364737567625E-6
TRADD	TRAF2	1.1008364737567625E-6
TRADD	TNFRSF1B	1.1008364737567625E-6
TRADD	TRAF1	1.1008364737567625E-6
TRADD	CASP8	1.1008364737567625E-6
TRADD	CASP10	1.1008364737567625E-6
TRADD	RIPK1	1.1008364737567625E-6
TRADD	CFLAR	1.1008364737567625E-6
TRADD	CAV1	1.1008364737567625E-6
TRADD	BIRC2	1.1008364737567625E-6
TRADD	RASA3	1.1008364737567625E-6
TRADD	BTRC	1.1008364737567625E-6
TRADD	ROMO1	1.1008364737567625E-6
TRADD	TNFRSF1A	1.1008364737567625E-6
TRADD	STAT1	1.1008364737567625E-6
TRADD	FBXW11	1.1008364737567625E-6
TRADD	PSMD2	1.1008364737567625E-6
TRADD	TBK1	1.1008364737567625E-6
CDK4	RB1	1.1107556133904007E-6
MAP3K5	TNFAIP3	1.110755613390403E-6
MAP3K5	TRAF2	1.110755613390403E-6
MAP3K5	RB1	1.110755613390403E-6
MAP3K5	RFK	1.110755613390403E-6
STRAP	SMAD6	1.1266036015735592E-6
STRAP	TGFBR2	1.1266036015735592E-6
STRAP	EWSR1	1.1266036015735592E-6
STRAP	TGFBR1	1.1266036015735592E-6
STRAP	NME1	1.1266036015735592E-6
STRAP	SMAD2	1.1266036015735592E-6
STRAP	PDPK1	1.1266036015735592E-6
STRAP	SMAD3	1.1266036015735592E-6
STRAP	SMAD7	1.1266036015735592E-6
PRKCI	EGFR	1.1491543116972188E-6
PRKCI	MAP2K5	1.1491543116972188E-6
SMURF1	WWP1	1.2106312643826658E-6
SMURF1	TGFBR2	1.2106312643826658E-6
SMURF1	TGFBR1	1.2106312643826658E-6
SMURF1	PARD6A	1.2106312643826658E-6
SMURF1	SMURF2	1.2106312643826658E-6
SMURF1	RHOA	1.2106312643826658E-6
SMURF1	SMAD7	1.2106312643826658E-6
SMURF1	XPO1	1.2106312643826658E-6
JAK1	STAT3	1.254169380457128E-6
JAK1	STAT1	1.254169380457128E-6
CRYAB	IKBKB	1.2597548260885935E-6
CRYAB	CHUK	1.2597548260885935E-6
CRYAB	IKBKG	1.2597548260885935E-6
ROMO1	BCL2L1	1.2780205326157786E-6
ROMO1	FADD	1.2780205326157786E-6
ROMO1	TRAF2	1.2780205326157786E-6
ROMO1	CASP8	1.2780205326157786E-6
ROMO1	TRADD	1.2780205326157786E-6
ROMO1	RIPK1	1.2780205326157786E-6
HDAC1	RELA	1.284481822216595E-6
HDAC1	HDAC2	1.284481822216595E-6
HDAC2	RELA	1.2844818222165957E-6
HDAC2	HDAC1	1.2844818222165957E-6
SNX6	SNX1	1.291463209664903E-6
SNX6	SNX2	1.291463209664903E-6
SNX6	SNX4	1.291463209664903E-6
SNX6	TGFBR2	1.291463209664903E-6
SNX6	TGFBR1	1.291463209664903E-6
